trial_id,status,duration_s,cfg_budget_frac,cfg_experiment,cfg_input_len,cfg_layer,cfg_num_heads,cfg_num_layers,cfg_prompt,metric_avg_entropy,metric_avg_top5_mass,metric_avg_top_prob,metric_budget_frac,metric_budget_tokens,metric_entropy_max,metric_entropy_mean,metric_entropy_min,metric_entropy_std,metric_focused_head_count,metric_h2o_quality,metric_h2o_vs_window,metric_layer,metric_max_top_prob,metric_memory_saved_pct,metric_min_top_prob,metric_most_diffuse_head_entropy,metric_most_focused_head_entropy,metric_nonfinite_token_steps,metric_num_tokens,metric_seq_len,metric_sink_mass_max,metric_sink_mass_mean,metric_sink_quality,metric_skip_rate_50,metric_skip_rate_80,metric_skip_rate_90,metric_skip_rate_95,metric_skip_rate_99,metric_sparsity_mean,metric_valid_tokens,metric_window_quality
real_model_analysis_phi_2_t0101,completed,0.0000,0.5,kv_cache_real,,2,,,code_simple,,,,0.5,23,,,,,,0.9222548395118965,11.25931049209478,2,,50.0,,,,,,47,,,0.39836623253422054,,,,,,,,0.08191041895144613
real_model_analysis_phi_2_t0102,completed,0.0000,0.5,kv_cache_real,,3,,,code_simple,,,,0.5,23,,,,,,0.9550217896497479,19.95440784445907,3,,50.0,,,,,,47,,,0.4183016986844232,,,,,,,,0.047860191948263596
real_model_analysis_phi_2_t0103,completed,0.0000,0.5,kv_cache_real,,4,,,code_simple,,,,0.5,23,,,,,,0.9585298640042388,18.767264473687867,4,,50.0,,,,,,47,,,0.42590941158976864,,,,,,,,0.051074564721359336
real_model_analysis_phi_2_t0104,completed,0.0000,0.5,kv_cache_real,,5,,,code_simple,,,,0.5,23,,,,,,0.9432427650332124,14.23479951130548,5,,50.0,,,,,,47,,,0.445334647650462,,,,,,,,0.0662631577131856
real_model_analysis_phi_2_t0105,completed,0.0000,0.5,kv_cache_real,,6,,,code_simple,,,,0.5,23,,,,,,0.9552233015571349,19.984916989315597,6,,50.0,,,,,,47,,,0.4363990003377983,,,,,,,,0.04779721137034592
real_model_analysis_phi_2_t0106,completed,0.0000,0.5,kv_cache_real,,7,,,code_simple,,,,0.5,23,,,,,,0.9572896202184384,20.026205149723246,7,,50.0,,,,,,47,,,0.44389100074793225,,,,,,,,0.047801848281358875
real_model_analysis_phi_2_t0107,completed,0.0000,0.5,kv_cache_real,,8,,,code_simple,,,,0.5,23,,,,,,0.9653230442995916,25.818338254189694,8,,50.0,,,,,,47,,,0.4259899875566775,,,,,,,,0.037389046297080834
real_model_analysis_phi_2_t0108,completed,0.0000,0.5,kv_cache_real,,9,,,code_simple,,,,0.5,23,,,,,,0.9571863636507515,18.656838459255262,9,,50.0,,,,,,47,,,0.42525968508514056,,,,,,,,0.0513048534852866
real_model_analysis_phi_2_t0109,completed,0.0000,0.5,kv_cache_real,,10,,,code_simple,,,,0.5,23,,,,,,0.9519426039337846,17.08011918915116,10,,50.0,,,,,,47,,,0.4450638173708404,,,,,,,,0.05573395556504275
real_model_analysis_phi_2_t0110,completed,0.0000,0.5,kv_cache_real,,11,,,code_simple,,,,0.5,23,,,,,,0.9415395384180087,16.049930872555418,11,,50.0,,,,,,47,,,0.4412361010082547,,,,,,,,0.05866315225244954
real_model_analysis_phi_2_t0111,completed,0.0000,0.5,kv_cache_real,,12,,,code_simple,,,,0.5,23,,,,,,0.950803407448819,18.329550120777967,12,,50.0,,,,,,47,,,0.4414229887542761,,,,,,,,0.05187270834165262
real_model_analysis_phi_2_t0112,completed,0.0000,0.5,kv_cache_real,,13,,,code_simple,,,,0.5,23,,,,,,0.956233470407606,21.263032363283845,13,,50.0,,,,,,47,,,0.44237215113104134,,,,,,,,0.04497164158291889
real_model_analysis_phi_2_t0113,completed,0.0000,0.5,kv_cache_real,,14,,,code_simple,,,,0.5,23,,,,,,0.9443333089852531,15.68023432592468,14,,50.0,,,,,,47,,,0.4487950540933181,,,,,,,,0.060224438573851784
real_model_analysis_phi_2_t0114,completed,0.0000,0.5,kv_cache_real,,15,,,code_simple,,,,0.5,23,,,,,,0.9431885316586687,15.140330911547377,15,,50.0,,,,,,47,,,0.4450440816906267,,,,,,,,0.06229642781052482
real_model_analysis_phi_2_t0115,completed,0.0000,0.5,kv_cache_real,,16,,,code_simple,,,,0.5,23,,,,,,0.9461713367566899,16.17119964043248,16,,50.0,,,,,,47,,,0.44116182493805833,,,,,,,,0.0585096565372305
real_model_analysis_phi_2_t0116,completed,0.0000,0.5,kv_cache_real,,17,,,code_simple,,,,0.5,23,,,,,,0.9522207089776347,18.624952387018947,17,,50.0,,,,,,47,,,0.4423185432162093,,,,,,,,0.051126074804964595
real_model_analysis_phi_2_t0117,completed,0.0000,0.5,kv_cache_real,,18,,,code_simple,,,,0.5,23,,,,,,0.9439558918838193,15.80662055889953,18,,50.0,,,,,,47,,,0.44523727876038854,,,,,,,,0.05971902016413927
real_model_analysis_phi_2_t0118,completed,0.0000,0.5,kv_cache_real,,19,,,code_simple,,,,0.5,23,,,,,,0.945837641814643,15.966134106840672,19,,50.0,,,,,,47,,,0.43175763311381044,,,,,,,,0.05924024159420031
real_model_analysis_phi_2_t0119,completed,0.0000,0.5,kv_cache_real,,20,,,code_simple,,,,0.5,23,,,,,,0.9543155719915629,18.9023927123643,20,,50.0,,,,,,47,,,0.4378305963615043,,,,,,,,0.05048649589040295
real_model_analysis_phi_2_t0120,completed,0.0000,0.5,kv_cache_real,,21,,,code_simple,,,,0.5,23,,,,,,0.949558133171801,17.57014651450765,21,,50.0,,,,,,47,,,0.4229944609487676,,,,,,,,0.05404383693600689
real_model_analysis_phi_2_t0121,completed,0.0000,0.5,kv_cache_real,,22,,,code_simple,,,,0.5,23,,,,,,0.9643338763409898,26.045833524565516,22,,50.0,,,,,,47,,,0.4066113400515652,,,,,,,,0.03702449666014581
real_model_analysis_phi_2_t0122,completed,0.0000,0.5,kv_cache_real,,23,,,code_simple,,,,0.5,23,,,,,,0.9487717440294088,18.25096708580712,23,,50.0,,,,,,47,,,0.4252265763556414,,,,,,,,0.05198473810010989
real_model_analysis_phi_2_t0123,completed,0.0000,0.5,kv_cache_real,,24,,,code_simple,,,,0.5,23,,,,,,0.9678613821011511,28.549914405085413,24,,50.0,,,,,,47,,,0.40157923666521217,,,,,,,,0.03390067544051033
real_model_analysis_phi_2_t0124,completed,0.0000,0.5,kv_cache_real,,25,,,code_simple,,,,0.5,23,,,,,,0.9701571569611928,30.261694494944898,25,,50.0,,,,,,47,,,0.39283161086291046,,,,,,,,0.03205891716087656
real_model_analysis_phi_2_t0125,completed,0.0000,0.5,kv_cache_real,,26,,,code_simple,,,,0.5,23,,,,,,0.9695954917710797,31.91968992970414,26,,50.0,,,,,,47,,,0.39620338097689983,,,,,,,,0.030376093687200387
real_model_analysis_phi_2_t0126,completed,0.0000,0.5,kv_cache_real,,27,,,code_simple,,,,0.5,23,,,,,,0.9710794990327366,33.24985261794646,27,,50.0,,,,,,47,,,0.3951622708684819,,,,,,,,0.02920552792190726
real_model_analysis_phi_2_t0127,completed,0.0000,0.5,kv_cache_real,,28,,,code_simple,,,,0.5,23,,,,,,0.9654096498427382,28.740836989084016,28,,50.0,,,,,,47,,,0.38861828196464143,,,,,,,,0.03359017172010015
real_model_analysis_phi_2_t0128,completed,0.0000,0.5,kv_cache_real,,29,,,code_simple,,,,0.5,23,,,,,,0.8720156327139772,7.447776557805824,29,,50.0,,,,,,47,,,0.40415084741431034,,,,,,,,0.11708402178097568
real_model_analysis_phi_2_t0129,completed,0.0000,0.5,kv_cache_real,,30,,,code_simple,,,,0.5,23,,,,,,0.8656423421226453,6.924526422387653,30,,50.0,,,,,,47,,,0.4343290529833055,,,,,,,,0.1250110533658939
real_model_analysis_phi_2_t0130,completed,0.0000,0.5,kv_cache_real,,31,,,code_simple,,,,0.5,23,,,,,,0.9353632629042743,15.28322593539949,31,,50.0,,,,,,47,,,0.29812697224396645,,,,,,,,0.06120195218325972
real_model_analysis_phi_2_t0131,completed,0.0000,0.75,kv_cache_real,,0,,,code_simple,,,,0.75,35,,,,,,0.9079336411672995,1.607610144636781,0,,25.0,,,,,,47,,,0.6406145310932136,,,,,,,,0.5647722765350149
real_model_analysis_phi_2_t0132,completed,0.0000,0.75,kv_cache_real,,1,,,code_simple,,,,0.75,35,,,,,,0.9444215289570326,1.9944977584793655,1,,25.0,,,,,,47,,,0.5145942164989237,,,,,,,,0.47351345718085613
real_model_analysis_phi_2_t0133,completed,0.0000,0.75,kv_cache_real,,2,,,code_simple,,,,0.75,35,,,,,,0.9742827172301752,5.751069928420708,2,,25.0,,,,,,47,,,0.4827264179917576,,,,,,,,0.16940894987477947
real_model_analysis_phi_2_t0134,completed,0.0000,0.75,kv_cache_real,,3,,,code_simple,,,,0.75,35,,,,,,0.985456278293246,11.05831106200806,3,,25.0,,,,,,47,,,0.45858416260839124,,,,,,,,0.0891145377234757
real_model_analysis_phi_2_t0135,completed,0.0000,0.75,kv_cache_real,,4,,,code_simple,,,,0.75,35,,,,,,0.9879622258527007,10.08558046059096,4,,25.0,,,,,,47,,,0.4751155889296957,,,,,,,,0.09795789441303128
real_model_analysis_phi_2_t0136,completed,0.0000,0.75,kv_cache_real,,5,,,code_simple,,,,0.75,35,,,,,,0.9831056951217136,7.383687402846779,5,,25.0,,,,,,47,,,0.509849992532904,,,,,,,,0.1331456278529177
real_model_analysis_phi_2_t0137,completed,0.0000,0.75,kv_cache_real,,6,,,code_simple,,,,0.75,35,,,,,,0.9882474274330203,9.48552747561361,6,,25.0,,,,,,47,,,0.4853411608606536,,,,,,,,0.10418476252097847
real_model_analysis_phi_2_t0138,completed,0.0000,0.75,kv_cache_real,,7,,,code_simple,,,,0.75,35,,,,,,0.9873901791587852,9.2395620553822,7,,25.0,,,,,,47,,,0.4936101507755079,,,,,,,,0.10686547406038731
real_model_analysis_phi_2_t0139,completed,0.0000,0.75,kv_cache_real,,8,,,code_simple,,,,0.75,35,,,,,,0.9895942593853265,11.121659831878812,8,,25.0,,,,,,47,,,0.46497308599916826,,,,,,,,0.08897900802079753
real_model_analysis_phi_2_t0140,completed,0.0000,0.75,kv_cache_real,,9,,,code_simple,,,,0.75,35,,,,,,0.9880382089705357,8.9014917471671,9,,25.0,,,,,,47,,,0.4757585455249059,,,,,,,,0.1109969246766958
real_model_analysis_phi_2_t0141,completed,0.0000,0.75,kv_cache_real,,10,,,code_simple,,,,0.75,35,,,,,,0.9870575588004096,7.599704666715827,10,,25.0,,,,,,47,,,0.5006232192070178,,,,,,,,0.1298810417098697
real_model_analysis_phi_2_t0142,completed,0.0000,0.75,kv_cache_real,,11,,,code_simple,,,,0.75,35,,,,,,0.9850413514129055,6.7462499061955405,11,,25.0,,,,,,47,,,0.507827686835386,,,,,,,,0.14601317251948745
real_model_analysis_phi_2_t0143,completed,0.0000,0.75,kv_cache_real,,12,,,code_simple,,,,0.75,35,,,,,,0.9852387496497784,7.747472728814645,12,,25.0,,,,,,47,,,0.49563679938237637,,,,,,,,0.12716905036470116
real_model_analysis_phi_2_t0144,completed,0.0000,0.75,kv_cache_real,,13,,,code_simple,,,,0.75,35,,,,,,0.9871310244337651,8.420722542617185,13,,25.0,,,,,,47,,,0.48778279279577624,,,,,,,,0.11722640419962845
real_model_analysis_phi_2_t0145,completed,0.0000,0.75,kv_cache_real,,14,,,code_simple,,,,0.75,35,,,,,,0.9823097400436642,6.632592929712369,14,,25.0,,,,,,47,,,0.5053435108308376,,,,,,,,0.14810342658648032
real_model_analysis_phi_2_t0146,completed,0.0000,0.75,kv_cache_real,,15,,,code_simple,,,,0.75,35,,,,,,0.9828417218744611,6.277788351380496,15,,25.0,,,,,,47,,,0.5076325342153053,,,,,,,,0.1565585946614993
real_model_analysis_phi_2_t0147,completed,0.0000,0.75,kv_cache_real,,16,,,code_simple,,,,0.75,35,,,,,,0.9834790286273356,6.850631162658459,16,,25.0,,,,,,47,,,0.49359800793184544,,,,,,,,0.14356035309390183
real_model_analysis_phi_2_t0148,completed,0.0000,0.75,kv_cache_real,,17,,,code_simple,,,,0.75,35,,,,,,0.9864780323419508,7.263442543792549,17,,25.0,,,,,,47,,,0.4888204051022495,,,,,,,,0.13581411656997414
real_model_analysis_phi_2_t0149,completed,0.0000,0.75,kv_cache_real,,18,,,code_simple,,,,0.75,35,,,,,,0.9829006378323845,7.065841343331153,18,,25.0,,,,,,47,,,0.5046037805681282,,,,,,,,0.1391059592301858
real_model_analysis_phi_2_t0150,completed,0.0000,0.75,kv_cache_real,,19,,,code_simple,,,,0.75,35,,,,,,0.9839323542732289,6.808853753830709,19,,25.0,,,,,,47,,,0.49307671017624055,,,,,,,,0.14450778205063688
real_model_analysis_phi_2_t0151,completed,0.0000,0.75,kv_cache_real,,20,,,code_simple,,,,0.75,35,,,,,,0.9848457695840147,7.631538787008675,20,,25.0,,,,,,47,,,0.47824402828490997,,,,,,,,0.1290494351231678
real_model_analysis_phi_2_t0152,completed,0.0000,0.75,kv_cache_real,,21,,,code_simple,,,,0.75,35,,,,,,0.9856270212001438,7.0287137594258375,21,,25.0,,,,,,47,,,0.4795285292834021,,,,,,,,0.14022864708046637
real_model_analysis_phi_2_t0153,completed,0.0000,0.75,kv_cache_real,,22,,,code_simple,,,,0.75,35,,,,,,0.989232151680283,7.683916491255941,22,,25.0,,,,,,47,,,0.4431835630998054,,,,,,,,0.12874061721076727
real_model_analysis_phi_2_t0154,completed,0.0000,0.75,kv_cache_real,,23,,,code_simple,,,,0.75,35,,,,,,0.9832691066346089,7.733941155201498,23,,25.0,,,,,,47,,,0.47338511564417585,,,,,,,,0.12713687457698158
real_model_analysis_phi_2_t0155,completed,0.0000,0.75,kv_cache_real,,24,,,code_simple,,,,0.75,35,,,,,,0.9912095170749698,9.785953514946833,24,,25.0,,,,,,47,,,0.44094834555385864,,,,,,,,0.10128900730634169
real_model_analysis_phi_2_t0156,completed,0.0000,0.75,kv_cache_real,,25,,,code_simple,,,,0.75,35,,,,,,0.9917574327902138,12.026115622014515,25,,25.0,,,,,,47,,,0.42504924242793174,,,,,,,,0.08246697969332202
real_model_analysis_phi_2_t0157,completed,0.0000,0.75,kv_cache_real,,26,,,code_simple,,,,0.75,35,,,,,,0.9918765100313808,13.78847608127529,26,,25.0,,,,,,47,,,0.4308265216214093,,,,,,,,0.07193518008696742
real_model_analysis_phi_2_t0158,completed,0.0000,0.75,kv_cache_real,,27,,,code_simple,,,,0.75,35,,,,,,0.9914997379127792,14.174085686203737,27,,25.0,,,,,,47,,,0.42395225580881546,,,,,,,,0.06995158346459339
real_model_analysis_phi_2_t0159,completed,0.0000,0.75,kv_cache_real,,28,,,code_simple,,,,0.75,35,,,,,,0.9904662530160222,12.44797786917352,28,,25.0,,,,,,47,,,0.42048349855984124,,,,,,,,0.07956844584925213
real_model_analysis_phi_2_t0160,completed,0.0000,0.75,kv_cache_real,,29,,,code_simple,,,,0.75,35,,,,,,0.966901046494505,3.218423435192893,29,,25.0,,,,,,47,,,0.5462540267341477,,,,,,,,0.30042692205183835
real_model_analysis_phi_2_t0161,completed,0.0000,0.75,kv_cache_real,,30,,,code_simple,,,,0.75,35,,,,,,0.9604314649940511,3.166703601856398,30,,25.0,,,,,,47,,,0.5667794475053142,,,,,,,,0.30329060933616364
real_model_analysis_phi_2_t0162,completed,0.0000,0.75,kv_cache_real,,31,,,code_simple,,,,0.75,35,,,,,,0.9797002444773112,6.026452798481516,31,,25.0,,,,,,47,,,0.3653746238084987,,,,,,,,0.16256665027297085
real_model_analysis_phi_2_t0163,completed,0.0002,,head_analysis,181,,32,32,code_complex,,,,,,3.893562078475952,1.6723237037658691,4.144653189541714e-07,0.7126199007034302,511,,,,,,,3.893562078475952,4.144653189541714e-07,,,,1.0003764629364014,0.6676509380340576,,,,,,,0.045521028339862823,,
real_model_analysis_phi_2_t0164,completed,0.0000,,token_confidence_real,181,,,,code_complex,0.11163111761503994,0.9942391912142435,0.9700964480638504,,,,,,,,,,,0.9999994039535522,,0.40601280331611633,,,0,30,,,,,0.9666666666666667,0.9666666666666667,0.9333333333333333,0.8666666666666667,0.8666666666666667,,30,
real_model_analysis_phi_2_t0165,completed,0.0000,0.1,kv_cache_real,,0,,,code_complex,,,,0.1,18,,,,,,0.26290844296789717,5.827351885084067,0,,90.0,,,,,,181,,,0.10281567710824238,,,,,,,,0.045116280628401485
real_model_analysis_phi_2_t0166,completed,0.0000,0.1,kv_cache_real,,1,,,code_complex,,,,0.1,18,,,,,,0.5047154155718939,14.291965079998583,1,,90.0,,,,,,181,,,0.14769800349029016,,,,,,,,0.03531462697724028
real_model_analysis_phi_2_t0167,completed,0.0000,0.1,kv_cache_real,,2,,,code_complex,,,,0.1,18,,,,,,0.7214088105412692,63.7275366514523,2,,90.0,,,,,,181,,,0.6518477173287838,,,,,,,,0.011320205494320308
real_model_analysis_phi_2_t0168,completed,0.0000,0.1,kv_cache_real,,3,,,code_complex,,,,0.1,18,,,,,,0.8362246584026869,161.91820427423735,3,,90.0,,,,,,181,,,0.7882128694174299,,,,,,,,0.005164488218918185
real_model_analysis_phi_2_t0169,completed,0.0000,0.1,kv_cache_real,,4,,,code_complex,,,,0.1,18,,,,,,0.844238579067482,177.89690081246763,4,,90.0,,,,,,181,,,0.7975900886299822,,,,,,,,0.00474566209535852
real_model_analysis_phi_2_t0170,completed,0.0000,0.1,kv_cache_real,,5,,,code_complex,,,,0.1,18,,,,,,0.7923166257911379,103.7903482852846,5,,90.0,,,,,,181,,,0.7290220525529024,,,,,,,,0.007633817969406243
real_model_analysis_phi_2_t0171,completed,0.0000,0.1,kv_cache_real,,6,,,code_complex,,,,0.1,18,,,,,,0.8330810664440131,219.2389786043753,6,,90.0,,,,,,181,,,0.7641874201637259,,,,,,,,0.003799876608380566
real_model_analysis_phi_2_t0172,completed,0.0000,0.1,kv_cache_real,,7,,,code_complex,,,,0.1,18,,,,,,0.8436165286374541,221.86338534020985,7,,90.0,,,,,,181,,,0.7616288877436685,,,,,,,,0.0038024143882228936
real_model_analysis_phi_2_t0173,completed,0.0000,0.1,kv_cache_real,,8,,,code_complex,,,,0.1,18,,,,,,0.8621956242767812,246.71820246454004,8,,90.0,,,,,,181,,,0.7787040392004587,,,,,,,,0.003494657530997137
real_model_analysis_phi_2_t0174,completed,0.0000,0.1,kv_cache_real,,9,,,code_complex,,,,0.1,18,,,,,,0.8640628148138156,210.8133785772276,9,,90.0,,,,,,181,,,0.7835154950569753,,,,,,,,0.004098709582121146
real_model_analysis_phi_2_t0175,completed,0.0000,0.1,kv_cache_real,,10,,,code_complex,,,,0.1,18,,,,,,0.8308075643410573,189.78558754011445,10,,90.0,,,,,,181,,,0.7254240605988973,,,,,,,,0.004377611467285164
real_model_analysis_phi_2_t0176,completed,0.0000,0.1,kv_cache_real,,11,,,code_complex,,,,0.1,18,,,,,,0.8128116351079874,231.36135848306722,11,,90.0,,,,,,181,,,0.7044079301772125,,,,,,,,0.003513169357394982
real_model_analysis_phi_2_t0177,completed,0.0000,0.1,kv_cache_real,,12,,,code_complex,,,,0.1,18,,,,,,0.8393037580595423,194.91666474836805,12,,90.0,,,,,,181,,,0.732461554206676,,,,,,,,0.004305962033277452
real_model_analysis_phi_2_t0178,completed,0.0000,0.1,kv_cache_real,,13,,,code_complex,,,,0.1,18,,,,,,0.8321072292396783,208.89974564333815,13,,90.0,,,,,,181,,,0.7172426526068376,,,,,,,,0.0039832850283138405
real_model_analysis_phi_2_t0179,completed,0.0000,0.1,kv_cache_real,,14,,,code_complex,,,,0.1,18,,,,,,0.822258551133983,151.8340496757882,14,,90.0,,,,,,181,,,0.6720935788704665,,,,,,,,0.005415508266358927
real_model_analysis_phi_2_t0180,completed,0.0000,0.1,kv_cache_real,,15,,,code_complex,,,,0.1,18,,,,,,0.8053014899080441,145.83560149656492,15,,90.0,,,,,,181,,,0.6767579201024998,,,,,,,,0.0055219814753327745
real_model_analysis_phi_2_t0181,completed,0.0000,0.1,kv_cache_real,,16,,,code_complex,,,,0.1,18,,,,,,0.8149881174480038,135.3383721533048,16,,90.0,,,,,,181,,,0.7048513184616668,,,,,,,,0.0060218554758795576
real_model_analysis_phi_2_t0182,completed,0.0000,0.1,kv_cache_real,,17,,,code_complex,,,,0.1,18,,,,,,0.829069066355173,148.7798694386035,17,,90.0,,,,,,181,,,0.6999565165490023,,,,,,,,0.005572454590016308
real_model_analysis_phi_2_t0183,completed,0.0000,0.1,kv_cache_real,,18,,,code_complex,,,,0.1,18,,,,,,0.8468807508824167,159.2747726520675,18,,90.0,,,,,,181,,,0.7411505853413036,,,,,,,,0.005317105381982936
real_model_analysis_phi_2_t0184,completed,0.0000,0.1,kv_cache_real,,19,,,code_complex,,,,0.1,18,,,,,,0.7910601102754441,126.35559175346836,19,,90.0,,,,,,181,,,0.6731798671653411,,,,,,,,0.006260586486895465
real_model_analysis_phi_2_t0185,completed,0.0000,0.1,kv_cache_real,,20,,,code_complex,,,,0.1,18,,,,,,0.8344562192514455,103.40820935368329,20,,90.0,,,,,,181,,,0.7082149490189084,,,,,,,,0.008069535527855295
real_model_analysis_phi_2_t0186,completed,0.0000,0.1,kv_cache_real,,21,,,code_complex,,,,0.1,18,,,,,,0.8212594083257861,135.8933563268923,21,,90.0,,,,,,181,,,0.7113371669302402,,,,,,,,0.006043411028499742
real_model_analysis_phi_2_t0187,completed,0.0000,0.1,kv_cache_real,,22,,,code_complex,,,,0.1,18,,,,,,0.8617108557650967,190.11329140304636,22,,90.0,,,,,,181,,,0.7340397406823528,,,,,,,,0.004532617627129718
real_model_analysis_phi_2_t0188,completed,0.0000,0.1,kv_cache_real,,23,,,code_complex,,,,0.1,18,,,,,,0.8403509351678865,103.38938670127743,23,,90.0,,,,,,181,,,0.7543264149247848,,,,,,,,0.00812801934492473
real_model_analysis_phi_2_t0189,completed,0.0000,0.1,kv_cache_real,,24,,,code_complex,,,,0.1,18,,,,,,0.8697301082308635,272.4422562409738,24,,90.0,,,,,,181,,,0.7871387183095813,,,,,,,,0.003192346592011746
real_model_analysis_phi_2_t0190,completed,0.0000,0.1,kv_cache_real,,25,,,code_complex,,,,0.1,18,,,,,,0.8830296467852412,226.15408329485976,25,,90.0,,,,,,181,,,0.8053454317863608,,,,,,,,0.0039045487656924013
real_model_analysis_phi_2_t0191,completed,0.0000,0.1,kv_cache_real,,26,,,code_complex,,,,0.1,18,,,,,,0.85840843590073,304.75875084569066,26,,90.0,,,,,,181,,,0.8134420697792124,,,,,,,,0.0028166818295411976
real_model_analysis_phi_2_t0192,completed,0.0000,0.1,kv_cache_real,,27,,,code_complex,,,,0.1,18,,,,,,0.8642363521373568,240.9459877818358,27,,90.0,,,,,,181,,,0.8086351134144345,,,,,,,,0.0035868468285924658
real_model_analysis_phi_2_t0193,completed,0.0000,0.1,kv_cache_real,,28,,,code_complex,,,,0.1,18,,,,,,0.8512014030876662,249.31475010260374,28,,90.0,,,,,,181,,,0.8028715446230555,,,,,,,,0.003414163834018486
real_model_analysis_phi_2_t0194,completed,0.0000,0.1,kv_cache_real,,29,,,code_complex,,,,0.1,18,,,,,,0.4739448725303487,76.78563933767914,29,,90.0,,,,,,181,,,0.3185181510802246,,,,,,,,0.006172311341266404
real_model_analysis_phi_2_t0195,completed,0.0000,0.1,kv_cache_real,,30,,,code_complex,,,,0.1,18,,,,,,0.502711981458652,75.34315507422951,30,,90.0,,,,,,181,,,0.3035555760454266,,,,,,,,0.00667229798066421
real_model_analysis_phi_2_t0196,completed,0.0000,0.1,kv_cache_real,,31,,,code_complex,,,,0.1,18,,,,,,0.7523650280057516,286.76948184435,31,,90.0,,,,,,181,,,0.6303799630017769,,,,,,,,0.0026235881976245747
real_model_analysis_phi_2_t0197,completed,0.0000,0.2,kv_cache_real,,0,,,code_complex,,,,0.2,36,,,,,,0.41671533084857265,3.7362777613271807,0,,80.0,,,,,,181,,,0.16889793732154534,,,,,,,,0.11153221400235223
real_model_analysis_phi_2_t0198,completed,0.0000,0.2,kv_cache_real,,1,,,code_complex,,,,0.2,36,,,,,,0.6250363448951619,6.710082142748055,1,,80.0,,,,,,181,,,0.20701908970042365,,,,,,,,0.09314883657134841
real_model_analysis_phi_2_t0199,completed,0.0000,0.2,kv_cache_real,,2,,,code_complex,,,,0.2,36,,,,,,0.7814719844426533,23.83975856672783,2,,80.0,,,,,,181,,,0.6736918105335977,,,,,,,,0.03278019709198404
real_model_analysis_phi_2_t0200,completed,0.0000,0.2,kv_cache_real,,3,,,code_complex,,,,0.2,36,,,,,,0.8754912358201707,54.79771080540807,3,,80.0,,,,,,181,,,0.7989231928726547,,,,,,,,0.015976784850176024
real_model_analysis_phi_2_t0201,completed,0.0000,0.2,kv_cache_real,,4,,,code_complex,,,,0.2,36,,,,,,0.8799090845710589,56.84755679164088,4,,80.0,,,,,,181,,,0.8078533550755677,,,,,,,,0.015478397564140252
real_model_analysis_phi_2_t0202,completed,0.0000,0.2,kv_cache_real,,5,,,code_complex,,,,0.2,36,,,,,,0.8410618319228381,33.84116483670709,5,,80.0,,,,,,181,,,0.7452955767765849,,,,,,,,0.024853217552681547
real_model_analysis_phi_2_t0203,completed,0.0000,0.2,kv_cache_real,,6,,,code_complex,,,,0.2,36,,,,,,0.8750983832437909,59.16657031700804,6,,80.0,,,,,,181,,,0.7742096124560099,,,,,,,,0.014790419295137592
real_model_analysis_phi_2_t0204,completed,0.0000,0.2,kv_cache_real,,7,,,code_complex,,,,0.2,36,,,,,,0.8880555926258115,51.2418496502476,7,,80.0,,,,,,181,,,0.7744779676646018,,,,,,,,0.017330670119975272
real_model_analysis_phi_2_t0205,completed,0.0000,0.2,kv_cache_real,,8,,,code_complex,,,,0.2,36,,,,,,0.8991496473331174,68.96412370300771,8,,80.0,,,,,,181,,,0.7876090191943923,,,,,,,,0.013037933334805834
real_model_analysis_phi_2_t0206,completed,0.0000,0.2,kv_cache_real,,9,,,code_complex,,,,0.2,36,,,,,,0.9028987107755158,67.35119142132625,9,,80.0,,,,,,181,,,0.7926064118116668,,,,,,,,0.013405831310797266
real_model_analysis_phi_2_t0207,completed,0.0000,0.2,kv_cache_real,,10,,,code_complex,,,,0.2,36,,,,,,0.8777102186114731,41.84446580453458,10,,80.0,,,,,,181,,,0.741570845598829,,,,,,,,0.020975538861255052
real_model_analysis_phi_2_t0208,completed,0.0000,0.2,kv_cache_real,,11,,,code_complex,,,,0.2,36,,,,,,0.8662868834423787,48.674046705874275,11,,80.0,,,,,,181,,,0.7177457821300401,,,,,,,,0.017797716484868106
real_model_analysis_phi_2_t0209,completed,0.0000,0.2,kv_cache_real,,12,,,code_complex,,,,0.2,36,,,,,,0.8856380014678774,49.809699471010006,12,,80.0,,,,,,181,,,0.7458904574985757,,,,,,,,0.017780432543732412
real_model_analysis_phi_2_t0210,completed,0.0000,0.2,kv_cache_real,,13,,,code_complex,,,,0.2,36,,,,,,0.878010216082194,56.49880897627226,13,,80.0,,,,,,181,,,0.7281965723265403,,,,,,,,0.015540331415675169
real_model_analysis_phi_2_t0211,completed,0.0000,0.2,kv_cache_real,,14,,,code_complex,,,,0.2,36,,,,,,0.8721341454059073,40.32745285554627,14,,80.0,,,,,,181,,,0.688121575512515,,,,,,,,0.0216263136809039
real_model_analysis_phi_2_t0212,completed,0.0000,0.2,kv_cache_real,,15,,,code_complex,,,,0.2,36,,,,,,0.858299612548541,43.44798903562555,15,,80.0,,,,,,181,,,0.6907344228015255,,,,,,,,0.01975464530348622
real_model_analysis_phi_2_t0213,completed,0.0000,0.2,kv_cache_real,,16,,,code_complex,,,,0.2,36,,,,,,0.8629436356478246,46.91987488994571,16,,80.0,,,,,,181,,,0.7170283419308662,,,,,,,,0.01839185713243966
